cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	studentgroup	currdenom	currstatus	priordenom	priorstatus	change	statuslevel	changelevel	color	box	caa_denom	caa_level1_num	caa_level1_pct	caa_level2_num	caa_level2_pct	caa_level3_num	caa_level3_pct	ReportingYear	X26
06	S	school_14	district_1	county_1	NA	NA	MR	22	-36.5	17	-28.5	-8	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
06	S	school_14	district_1	county_1	NA	NA	PI	3	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
06	S	school_14	district_1	county_1	NA	NA	RFP	48	31.2	47	29.1	2.1	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
06	S	school_14	district_1	county_1	NA	NA	SED	131	-34.6	147	-37.3	2.6	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
06	S	school_14	district_1	county_1	NA	NA	SWD	29	-124.6	35	-84.3	-40.3	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
06	S	school_14	district_1	county_1	NA	NA	WH	59	26.8	54	4.5	22.3	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	AA	10	NA	10	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	ALL	223	37.2	232	28	9.1	4	4	4	90	3	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	AS	76	38.9	76	37.4	1.6	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	EL	78	14.9	77	20.2	-5.3	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	ELO	59	-10.9	52	-8.8	-2.1	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	EO	137	46.3	149	29.2	17.1	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	FI	19	-17.3	16	2.9	-20.3	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	FOS	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	HI	40	27.3	48	23.8	3.5	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	MR	25	82	26	58.4	23.6	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	RFP	19	94.9	25	80.5	14.4	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	SED	64	2.2	69	-3.8	6	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	SWD	27	-53.3	29	-44.2	-9.1	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
12	S	school_06	district_1	county_1	NA	NA	WH	53	46.4	55	21.9	24.5	5	5	5	50	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	AA	3	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	AI	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	ALL	227	52.8	243	48.7	4	5	4	5	40	8	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	AS	33	48.9	27	20.9	28	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	EL	37	25.8	40	1.6	24.2	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	ELO	26	-0.6	27	-37.4	36.8	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	EO	184	57.7	199	58.3	-0.6	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	FI	5	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	HI	33	26.2	31	9.1	17.1	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	MR	30	33.8	28	65	-31.2	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	RFP	11	88.1	13	82.5	5.6	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	SED	31	9.6	30	-18.8	28.4	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	SWD	29	-5.9	25	-36.6	30.7	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
05	S	school_10	district_1	county_1	NA	NA	WH	122	68.2	144	64.7	3.6	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	AA	10	NA	9	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	AI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	ALL	275	39.7	282	44.2	-4.5	4	2	4	70	0	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	AS	54	42.1	56	46.3	-4.2	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	EL	62	-1.8	63	16.8	-18.6	3	1	3	110	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	ELO	46	-29.5	50	-2.7	-26.7	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	EO	207	52.2	212	52.2	0	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	FI	5	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	HI	44	-2.6	44	-1.5	-1.2	3	3	3	130	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	HOM	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	MR	44	47.3	44	54.4	-7.1	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	RFP	16	77.8	13	91.9	-14.2	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	SED	42	-23.5	54	-5.3	-18.2	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	SWD	18	-77.7	18	-71.5	-6.2	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
09	S	school_09	district_1	county_1	NA	NA	WH	117	58.8	122	62.2	-3.4	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	AA	3	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	AI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	ALL	159	41	161	35.6	5.3	4	4	4	90	0	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	AS	24	26	20	32.6	-6.6	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	EL	23	8.5	26	2.2	6.2	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	ELO	16	-2.9	21	-19.8	16.9	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	EO	133	46.7	130	40.3	6.4	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	FI	3	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	HI	31	40.3	23	36.1	4.2	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	HOM	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	MR	19	59.3	23	55.8	3.5	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	RFP	7	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	SED	28	-10.4	24	-27.4	17.1	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	SWD	11	37.7	15	-26.4	64.1	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
13	S	school_16	district_1	county_1	NA	NA	WH	78	48.8	84	39.1	9.7	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	AA	24	-59.8	28	-35.7	-24.1	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	ALL	202	-4	201	2.9	-7	3	2	3	120	0	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	AS	62	11.5	60	16	-4.5	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	EL	82	-11.4	82	-0.5	-10.9	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	ELO	63	-38.8	65	-22.4	-16.4	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	EO	116	-0.5	118	4.5	-5.1	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	FI	23	26.6	15	9.3	17.3	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	HI	46	-19.2	43	-30.4	11.2	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	HOM	6	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	MR	19	0.6	16	32.4	-31.8	3	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	PI	4	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	RFP	19	79.7	17	83.1	-3.4	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	SED	123	-29.2	109	-18.5	-10.7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	SWD	23	-117.1	23	-92.1	-25	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
04	S	school_15	district_1	county_1	NA	NA	WH	23	14.3	34	42.2	-28	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	AA	28	11.9	35	50.9	-39.1	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	AI	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	ALL	799	71.9	853	76.1	-4.1	5	2	4	20	5	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	AS	272	89.4	328	88.8	0.6	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	EL	154	41.3	184	54.7	-13.4	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	ELO	35	-40.1	45	-17.1	-23	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	EO	568	75.7	587	77.6	-1.9	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	FI	36	57.2	49	67.1	-9.9	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	HI	89	26.1	88	31.4	-5.3	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	HOM	2	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	MR	63	67.3	48	85.4	-18.1	5	1	4	10	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	PI	8	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	RFP	119	65.2	139	78	-12.7	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	SED	124	31	124	34.5	-3.5	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	SWD	67	-30.5	72	-13.4	-17.1	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
11	S	school_03	district_1	county_1	NA	NA	WH	302	78.6	296	79	-0.4	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	AA	48	-77.8	59	-71.6	-6.2	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	ALL	468	-10.5	423	-5.9	-4.6	2	2	2	170	4	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	AS	160	14.3	149	20.9	-6.6	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	EL	192	-21.5	184	-12.7	-8.8	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	ELO	97	-81.8	86	-74.1	-7.7	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	EO	235	-13.2	200	-13.1	-0.1	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	FI	44	-5.8	56	10.5	-16.2	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	FOS	3	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	HI	82	-41	64	-31.3	-9.8	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	HOM	12	-47.6	7	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	MR	37	12.5	21	-5.1	17.7	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	PI	12	-78.9	11	-56.9	-22	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	RFP	95	40	98	41.2	-1.1	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	SED	239	-35.7	210	-29.9	-5.8	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	SWD	71	-120.3	64	-121.1	0.8	1	3	1	230	NA	NA	NA	NA	NA	NA	NA	2017f	NA
18	S	school_11	district_1	county_1	NA	NA	WH	85	7.4	63	12	-4.6	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	AA	10	NA	13	-28.7	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	ALL	137	2.7	132	15.7	-13	3	2	3	120	0	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	AS	33	-9.3	29	20.6	-29.9	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	EL	49	-12.8	48	0.9	-13.7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	ELO	37	-41.9	36	-15.3	-26.7	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	EO	80	14.6	80	23.6	-9.1	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
