cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	studentgroup	currdenom	currstatus	priordenom	priorstatus	change	statuslevel	changelevel	color	box	caa_denom	caa_level1_num	caa_level1_pct	caa_level2_num	caa_level2_pct	caa_level3_num	caa_level3_pct	ReportingYear	X26
62	S	school_63	district_3	county_3	NA	NA	ELO	54	-109.8	44	-102.2	-7.6	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	EO	187	-72.9	205	-75.5	2.7	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	FOS	2	NA	9	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	HI	190	-64.4	182	-65.6	1.2	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	HOM	11	-128.5	9	NA	NA	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	MR	6	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	PI	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	RFP	37	-10	29	-1.3	-8.7	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	SED	276	-72.6	276	-71.4	-1.3	1	3	1	230	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	SWD	41	-136	40	-123.5	-12.5	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
62	S	school_63	district_3	county_3	NA	NA	WH	23	-41.6	28	-47.9	6.3	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	AA	16	-86.8	20	-84.7	-2.2	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	ALL	396	-75	400	-82.6	7.6	1	4	2	240	0	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	AS	43	-38	53	-39.9	1.9	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	EL	265	-79.8	270	-88.2	8.4	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	ELO	158	-122.1	169	-130.6	8.4	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	EO	121	-66.8	119	-76.6	9.9	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	FI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	FOS	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	HI	322	-81.4	316	-90.4	9	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	HOM	13	-79.2	12	-102	22.8	1	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	MR	6	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	RFP	107	-17.2	101	-17.2	0	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	SED	393	-75.5	395	-83.3	7.8	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	SWD	46	-137.9	41	-141.7	3.7	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
39	S	school_40	district_3	county_3	NA	NA	WH	6	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	AA	20	-64.8	16	-80.4	15.7	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	ALL	415	-33.1	404	-48	14.8	2	4	3	190	0	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	AS	80	-1.8	77	-34	32.2	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	EL	292	-31.6	284	-51.5	19.9	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	ELO	136	-94	151	-103.2	9.2	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	EO	110	-48.3	103	-46.6	-1.7	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	FOS	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	HI	307	-40.5	295	-50.6	10.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	HOM	13	-55.2	14	-46.6	-8.6	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	MR	4	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	RFP	156	22.7	133	7.1	15.6	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	SED	409	-33.2	394	-49.4	16.3	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	SWD	44	-110.5	29	-117.1	6.6	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
36	S	school_66	district_3	county_3	NA	NA	WH	3	NA	9	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	AA	133	-107.6	130	-92.7	-14.9	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	AI	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	ALL	747	-77.5	736	-85.9	8.4	1	4	2	240	6	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	AS	49	-49.3	41	-69.9	20.6	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	EL	296	-95.5	313	-100.2	4.7	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	ELO	134	-150.4	139	-153.8	3.4	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	EO	323	-88.7	320	-91.1	2.4	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	FI	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	FOS	3	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	HI	533	-73.7	531	-85.9	12.3	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	HOM	17	-116.5	22	-76.9	-39.6	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	MR	8	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	PI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	RFP	162	-50.1	174	-57.4	7.3	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	SED	725	-77.9	713	-86.8	8.9	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	SWD	98	-152.4	78	-162.2	9.8	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
03	S	school_29	district_3	county_3	NA	NA	WH	18	-79.4	24	-84.6	5.2	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	AA	21	-120.9	25	-130.3	9.5	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	AI	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	ALL	359	-81.2	370	-84.1	2.9	1	3	1	230	0	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	AS	20	-89.5	25	-92.3	2.8	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	EL	203	-79.7	188	-88.9	9.3	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	ELO	121	-129	115	-135.6	6.5	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	EO	138	-86.9	158	-85.9	-1	1	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	FOS	4	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	HI	290	-76.3	278	-79.8	3.4	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	HOM	17	-127.9	14	-105.6	-22.3	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	MR	5	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	RFP	82	-6.8	73	-15.4	8.6	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	SED	358	-81.4	366	-84.6	3.1	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	SWD	39	-160.8	49	-155.9	-4.9	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
52	S	school_16	district_3	county_3	NA	NA	WH	20	-104.3	32	-83.4	-20.9	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	AA	6	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	AI	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	ALL	317	-68	324	-61.1	-6.8	2	2	2	170	0	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	AS	22	-38.5	27	-21.9	-16.6	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	EL	214	-68.2	211	-65.7	-2.5	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	ELO	102	-123.8	96	-115.5	-8.3	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	EO	93	-74.6	103	-58	-16.5	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	FI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	HI	280	-69.3	282	-63.1	-6.2	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	HOM	5	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	MR	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	PI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	RFP	112	-17.6	115	-24.1	6.5	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	SED	311	-69.2	311	-62	-7.3	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	SWD	34	-145	37	-130.6	-14.4	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
30	S	school_04	district_3	county_3	NA	NA	WH	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	AA	36	-21.2	30	-20.5	-0.7	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	AI	3	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	ALL	594	17.9	586	23.5	-5.6	4	2	4	70	0	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	AS	30	50.5	32	45.1	5.4	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	EL	88	-36.8	100	-34.7	-2	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	ELO	14	-103.9	16	-90.1	-13.9	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	EO	451	27.2	434	34.1	-6.9	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	FI	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	HI	303	1.5	297	2.4	-0.8	3	3	3	130	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	HOM	4	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	MR	9	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	PI	3	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	RFP	74	-24.1	84	-24.2	0.1	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	SED	313	-3.5	300	1.2	-4.7	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	SWD	31	8.5	34	-5	13.5	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_50	district_3	county_3	NA	NA	WH	208	42.1	211	55.1	-12.9	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	AA	22	-84.3	24	-93.1	8.8	1	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	AI	3	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	ALL	374	-55.3	395	-51.3	-4	2	2	2	170	0	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	AS	40	-55.9	41	-57.4	1.5	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	EL	145	-56.1	161	-51.2	-4.9	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	ELO	65	-127.7	88	-104.6	-23.2	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	EO	220	-59.6	227	-55.8	-3.8	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	FI	3	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	FOS	7	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	HI	280	-55.6	294	-45.9	-9.7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	HOM	12	-103.5	16	-78.4	-25.1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	MR	6	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	RFP	80	2.1	73	13.1	-11	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	SED	372	-55.6	383	-53.5	-2.1	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
80	S	school_27	district_3	county_3	NA	NA	SWD	63	-141.5	63	-132.6	-8.9	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
